student,currProb,course,session,priorTutorAction,reward,cumul_symbolicRepresentationCount,SeenWEinLevel,probIndexPSinLevel,hintCount,cumul_SystemInfoHintCount,ruleScoreCOM,NewLevel,PreviousStepClickCountWE
00bc-F14,2.1.1.0,226-002-BARNES-F14,4,PS,0.0,1,0,0,24,0,0,1,0
00bc-F14,2.1.2.0,226-002-BARNES-F14,6,WE,0.0,2,1,1,0,0,0,0,1
00bc-F14,2.1.3.0,226-002-BARNES-F14,6,PS,41.26603273,3,0,1,0,0,0,0,0
00bc-F14,3.-1.1.0,226-002-BARNES-F14,6,WE,0.0,1,1,0,0,0,0,1,2
00bc-F14,3.-1.2.0,226-002-BARNES-F14,6,PS,0.0,2,0,0,2,0,0,0,0
00bc-F14,3.-1.3.0,226-002-BARNES-F14,6,PS,0.0,3,0,2,0,0,0,0,0
00bc-F14,3.-1.4.0,226-002-BARNES-F14,6,PS,-61.40917906,4,0,3,0,0,0,0,0
00bc-F14,4.1.1.0,226-002-BARNES-F14,6,WE,0.0,1,1,0,0,0,0,1,2
00bc-F14,4.1.2.0,226-002-BARNES-F14,6,PS,0.0,2,0,0,23,0,0,0,0
00bc-F14,4.1.3.0,226-002-BARNES-F14,8,PS,45.81043956,3,0,2,0,0,0,0,0
00bc-F14,5.1.1.0,226-002-BARNES-F14,9,PS,0.0,1,0,0,16,0,0,1,0
00bc-F14,5.1.2.0,226-002-BARNES-F14,9,WE,0.0,2,1,1,0,0,0,0,0
00bc-F14,5.1.3.0,226-002-BARNES-F14,9,PS,22.52648667,3,0,1,0,0,0,0,0
00bc-F14,6.1.1.0,226-002-BARNES-F14,9,PS,0.0,1,0,0,24,0,0,1,0
00bc-F14,6.1.2.0,226-002-BARNES-F14,9,WE,0.0,2,1,1,0,0,0,0,0
00bc-F14,6.1.3.0,226-002-BARNES-F14,9,PS,6.470509323,3,0,1,0,0,0,0,0
00c1-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,0,1,0,0,0,0,1,8
00c1-F14,1.0.2.0,226-002-BARNES-F14,2,PS,0.0,0,0,0,21,0,0,0,0
00c1-F14,1.0.3.0,226-002-BARNES-F14,2,WE,0.0,0,1,2,0,0,0,0,3
00c1-F14,1.0.4.0,226-002-BARNES-F14,2,PS,-34.86842105,0,0,2,0,0,0,0,0
00c1-F14,2.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,0,0,0,1,0
00c1-F14,2.1.2.0,226-002-BARNES-F14,2,WE,0.0,2,1,0,0,0,0,0,0
00c1-F14,2.1.3.0,226-002-BARNES-F14,2,PS,-24.29124281,2,0,0,0,0,0,0,0
00c1-F14,3.-1.1.0,226-002-BARNES-F14,2,PS,0.0,1,0,0,31,0,0,1,0
00c1-F14,3.-1.2.0,226-002-BARNES-F14,2,PS,0.0,2,0,1,8,0,0,0,0
00c1-F14,3.-1.3.0,226-002-BARNES-F14,3,WE,0.0,3,1,2,0,0,0,0,0
00c1-F14,3.-1.4.0,226-002-BARNES-F14,3,PS,-40.84033613,4,0,2,0,0,0,0,0
00c1-F14,4.1.1.0,226-002-BARNES-F14,3,WE,0.0,1,1,0,0,0,0,1,0
00c1-F14,4.1.2.0,226-002-BARNES-F14,3,WE,0.0,2,1,0,0,0,0,0,0
00c1-F14,4.1.3.0,226-002-BARNES-F14,3,PS,70.35714286,3,0,0,0,0,0,0,0
00c1-F14,5.1.1.0,226-002-BARNES-F14,3,PS,0.0,1,0,0,20,0,0,1,0
00c1-F14,5.1.2.0,226-002-BARNES-F14,3,WE,0.0,2,1,1,0,0,0,0,0
00c1-F14,5.1.3.0,226-002-BARNES-F14,3,PS,77.77682843,3,0,1,0,0,0,0,0
00c1-F14,6.1.1.0,226-002-BARNES-F14,3,PS,0.0,1,0,0,22,0,0,1,0
00c1-F14,6.1.2.0,226-002-BARNES-F14,3,WE,0.0,2,1,1,0,0,0,0,0
00c1-F14,6.1.3.0,226-002-BARNES-F14,3,PS,-103.46107409999999,3,0,1,0,0,0,0,0
00c5-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,6,1,0,1,0
00c5-F14,1.0.2.0,226-002-BARNES-F14,5,PS,0.0,0,0,1,3,1,0,0,0
00c5-F14,1.0.3.0,226-002-BARNES-F14,6,WE,0.0,0,1,2,0,1,0,0,3
00c5-F14,1.0.4.0,226-002-BARNES-F14,6,PS,1.973684211,0,0,2,0,1,0,0,0
00c5-F14,2.1.1.0,226-002-BARNES-F14,6,PS,0.0,1,0,0,2,0,0,1,0
00c5-F14,2.1.2.0,226-002-BARNES-F14,6,WE,0.0,2,1,1,0,0,0,0,1
00c5-F14,2.1.3.0,226-002-BARNES-F14,6,PS,-25.83923043,3,0,1,0,0,0,0,0
00c5-F14,3.1.1.0,226-002-BARNES-F14,6,WE,0.0,1,1,0,0,0,0,1,1
00c5-F14,3.1.2.0,226-002-BARNES-F14,6,PS,0.0,2,0,0,1,0,0,0,0
00c5-F14,3.1.3.0,226-002-BARNES-F14,6,PS,76.48690544,3,0,2,0,0,0,0,0
00c5-F14,4.1.1.0,226-002-BARNES-F14,6,WE,0.0,1,1,0,0,0,0,1,2
00c5-F14,4.1.2.0,226-002-BARNES-F14,6,PS,0.0,2,0,0,8,0,0,0,0
00c5-F14,4.1.3.0,226-002-BARNES-F14,7,PS,21.30721221,3,0,2,0,0,0,0,0
00c5-F14,5.1.1.0,226-002-BARNES-F14,7,WE,0.0,1,1,0,0,0,0,1,2
00c5-F14,5.1.2.0,226-002-BARNES-F14,7,PS,0.0,2,0,0,4,0,0,0,0
00c5-F14,5.1.3.0,226-002-BARNES-F14,7,PS,-83.21086808,3,0,2,0,0,0,0,0
00c5-F14,6.1.1.0,226-002-BARNES-F14,7,WE,0.0,1,1,0,0,0,0,1,0
00c5-F14,6.1.2.0,226-002-BARNES-F14,7,PS,0.0,2,0,0,6,0,0,0,0
00c5-F14,6.1.3.0,226-002-BARNES-F14,7,PS,109.28229669999999,3,0,2,0,0,0,0,0
00c6-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,0
00c6-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0,2,1,0,0,0,0,0,0
00c6-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0,18,0,0,0,0,0,0,0
00c6-F14,1.0.4.0,226-002-BARNES-F14,2,PS,40.78947368,18,0,3,0,0,0,0,0
00c6-F14,2.1.1.0,226-002-BARNES-F14,2,PS,0.0,1,0,0,0,0,0,1,0
00c6-F14,2.1.2.0,226-002-BARNES-F14,2,WE,0.0,2,1,1,0,0,0,0,0
00c6-F14,2.1.3.0,226-002-BARNES-F14,2,PS,26.94161875,3,0,1,0,0,0,0,0
00c6-F14,3.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,0,0,0,1,0
00c6-F14,3.1.2.0,226-002-BARNES-F14,2,PS,0.0,2,0,0,0,0,0,0,0
00c6-F14,3.1.3.0,226-002-BARNES-F14,2,PS,22.75434446,3,0,2,0,0,0,0,0
00c6-F14,4.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,0,0,0,1,0
00c6-F14,4.1.2.0,226-002-BARNES-F14,2,PS,0.0,2,0,0,0,0,0,0,0
00c6-F14,4.1.3.0,226-002-BARNES-F14,2,PS,-16.55686546,3,0,2,0,0,0,0,0
00c6-F14,5.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,0,0,0,1,0
00c6-F14,5.1.2.0,226-002-BARNES-F14,2,PS,0.0,2,0,0,0,0,0,0,0
00c6-F14,5.1.3.0,226-002-BARNES-F14,2,PS,0.0,3,0,2,0,0,0,0,0
00c6-F14,5.-1.3.0,226-002-BARNES-F14,2,PS,0.0,4,0,2,0,0,0,0,0
00c6-F14,5.-1.4.0,226-002-BARNES-F14,2,PS,-81.42857143,5,0,3,0,0,0,0,0
00c6-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0.0,1,0,0,0,0,0,1,0
00c6-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0.0,2,1,1,0,0,0,0,0
00c6-F14,6.1.3.0,226-002-BARNES-F14,2,PS,79.27570093,3,0,1,0,0,0,0,0
00c9-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,15,6,0,1,0
00c9-F14,1.0.2.0,226-002-BARNES-F14,3,WE,0.0,0,1,1,0,6,0,0,0
00c9-F14,1.0.3.0,226-002-BARNES-F14,3,PS,0.0,0,0,1,14,6,0,0,0
00c9-F14,1.0.4.0,226-002-BARNES-F14,3,PS,-34.86842105,0,0,3,0,7,0,0,0
00c9-F14,2.1.1.0,226-002-BARNES-F14,4,PS,0.0,1,0,0,20,0,0,1,0
00c9-F14,2.1.2.0,226-002-BARNES-F14,4,WE,0.0,2,1,1,0,0,0,0,0
00c9-F14,2.1.3.0,226-002-BARNES-F14,4,PS,0.0,3,0,1,0,0,0,0,0
00c9-F14,2.-1.3.0,226-002-BARNES-F14,4,PS,0.0,4,0,1,2,0,0,0,0
00c9-F14,2.-1.3.1,226-002-BARNES-F14,4,PS,0.0,5,0,1,12,0,0,0,0
00c9-F14,2.-1.4.0,226-002-BARNES-F14,4,PS,0.0,6,0,3,0,0,0,0,0
00c9-F14,2.-1.4.1,226-002-BARNES-F14,4,PS,0.0,7,0,3,0,0,0,0,0
00c9-F14,2.-1.4.0,226-002-BARNES-F14,4,PS,-65.13157895,9,0,3,0,0,0,0,0
00c9-F14,3.1.1.0,226-002-BARNES-F14,4,WE,0.0,1,1,0,0,0,0,1,0
00c9-F14,3.1.2.0,226-002-BARNES-F14,4,WE,0.0,2,1,0,0,0,0,0,0
00c9-F14,3.1.3.0,226-002-BARNES-F14,4,PS,0.0,2,0,0,0,0,0,0,0
00c9-F14,3.-1.3.1,226-002-BARNES-F14,5,PS,0.0,2,0,0,0,0,0,0,0
00c9-F14,3.-1.4.0,226-002-BARNES-F14,5,PS,0.0,2,0,0,0,0,0,0,0
00c9-F14,3.-1.3.1,226-002-BARNES-F14,5,PS,0.0,2,0,0,0,0,0,0,0
00c9-F14,3.-1.3.1,226-002-BARNES-F14,5,PS,0.0,2,0,0,0,0,0,0,0
00c9-F14,3.-1.4.0,226-002-BARNES-F14,5,PS,0.0,2,0,0,0,0,0,0,0
00c9-F14,3.-1.4.0,226-002-BARNES-F14,6,PS,0.0,2,0,0,0,0,0,0,0
00c9-F14,3.-1.3.0,226-002-BARNES-F14,6,PS,0.0,2,0,0,10,0,0,0,0
00c9-F14,3.-1.3.1,226-002-BARNES-F14,6,PS,0.0,2,0,0,28,0,0,0,0
00c9-F14,3.-1.4.0,226-002-BARNES-F14,6,PS,0.0,2,0,3,0,0,0,0,0
00c9-F14,3.-1.4.0,226-002-BARNES-F14,6,PS,0.0,2,0,3,0,1,0,0,0
00c9-F14,3.-1.4.1,226-002-BARNES-F14,10,PS,0.0,2,0,3,0,1,0,0,0
00c9-F14,3.-1.4.0,226-002-BARNES-F14,10,PS,0.0,2,0,3,0,1,0,0,0
00c9-F14,3.-1.4.1,226-002-BARNES-F14,10,PS,0.0,2,0,3,0,1,0,0,0
00c9-F14,3.-1.4.0,226-002-BARNES-F14,10,PS,36.7032967,2,0,3,0,1,0,0,0
00c9-F14,4.1.1.0,226-002-BARNES-F14,10,WE,0.0,1,1,0,0,0,0,1,0
00c9-F14,4.1.2.0,226-002-BARNES-F14,10,WE,0.0,2,1,0,0,0,0,0,0
00c9-F14,4.1.3.0,226-002-BARNES-F14,10,PS,0.0,3,0,0,0,0,0,0,0
00c9-F14,4.-1.3.1,226-002-BARNES-F14,10,PS,0.0,5,0,0,6,0,0,0,0
00c9-F14,4.-1.4.0,226-002-BARNES-F14,10,PS,0.0,6,0,0,0,0,0,0,0
00c9-F14,4.-1.3.0,226-002-BARNES-F14,11,PS,0.0,7,0,0,2,0,0,0,0
00c9-F14,4.-1.4.0,226-002-BARNES-F14,11,PS,0.0,7,0,0,0,0,0,0,0
00c9-F14,4.-1.4.1,226-002-BARNES-F14,11,PS,0.0,7,0,0,0,0,0,0,0
00c9-F14,4.-1.3.0,226-002-BARNES-F14,11,PS,0.0,7,0,0,0,0,0,0,0
00c9-F14,4.-1.3.1,226-002-BARNES-F14,11,PS,0.0,7,0,0,4,0,2,0,0
00c9-F14,4.-1.4.0,226-002-BARNES-F14,11,PS,0.0,7,0,0,0,0,2,0,0
00c9-F14,4.-1.4.1,226-002-BARNES-F14,11,PS,0.0,7,0,0,0,2,2,0,0
00c9-F14,4.-1.3.0,226-002-BARNES-F14,14,PS,0.0,7,0,0,0,2,0,0,0
00c9-F14,4.-1.3.1,226-002-BARNES-F14,14,PS,0.0,7,0,0,0,2,2,0,0
00c9-F14,4.-1.4.0,226-002-BARNES-F14,14,PS,0.0,7,0,0,0,2,2,0,0
00c9-F14,4.-1.4.1,226-002-BARNES-F14,14,PS,0.0,7,0,0,0,2,2,0,0
00c9-F14,4.-1.3.0,226-002-BARNES-F14,16,PS,-36.7032967,7,0,0,2,2,0,0,0
00ce-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,0,2,0,1,0
00ce-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0,2,1,0,0,2,0,0,0
00ce-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0,3,0,0,11,2,0,0,0
00ce-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-49.34210526,4,0,3,0,2,0,0,0
00ce-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,0
00ce-F14,2.1.2.0,226-002-BARNES-F14,1,PS,0.0,2,0,0,8,0,0,0,0
00ce-F14,2.1.3.0,226-002-BARNES-F14,3,PS,5.308491818,3,0,2,0,0,0,0,0
00ce-F14,3.1.1.0,226-002-BARNES-F14,3,WE,0.0,1,1,0,0,0,0,1,0
00ce-F14,3.1.2.0,226-002-BARNES-F14,3,PS,0.0,2,0,0,15,0,0,0,0
00ce-F14,3.1.3.0,226-002-BARNES-F14,3,PS,68.49963286,3,0,0,0,0,0,0,0
00ce-F14,4.1.1.0,226-002-BARNES-F14,3,PS,0.0,1,0,0,1,0,0,1,0
00ce-F14,4.1.2.0,226-002-BARNES-F14,3,WE,0.0,2,1,1,0,0,0,0,0
00ce-F14,4.1.3.0,226-002-BARNES-F14,3,PS,-61.2517337,3,0,1,0,0,0,0,0
00ce-F14,5.1.1.0,226-002-BARNES-F14,4,WE,0.0,1,1,0,0,0,0,1,1
00ce-F14,5.1.2.0,226-002-BARNES-F14,4,WE,0.0,2,1,0,0,0,0,0,0
00ce-F14,5.1.3.0,226-002-BARNES-F14,4,PS,117.4555707,3,0,0,0,0,0,0,0
00ce-F14,6.1.1.0,226-002-BARNES-F14,4,WE,0.0,1,1,0,0,0,0,1,0
00ce-F14,6.1.2.0,226-002-BARNES-F14,4,WE,0.0,2,1,0,0,0,0,0,0
00ce-F14,6.1.3.0,226-002-BARNES-F14,4,PS,-126.6511649,3,0,0,0,0,0,0,0
00d0-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,6,0,0,1,0
00d0-F14,1.0.2.0,226-002-BARNES-F14,2,PS,0.0,0,0,1,0,0,0,0,0
00d0-F14,1.0.3.0,226-002-BARNES-F14,2,WE,0.0,0,1,2,0,0,0,0,0
00d0-F14,1.0.4.0,226-002-BARNES-F14,2,PS,1.973684211,0,0,2,0,0,0,0,0
00d0-F14,2.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,0,0,0,1,0
00d0-F14,2.1.2.0,226-002-BARNES-F14,2,WE,0.0,2,1,0,0,0,0,0,0
00d0-F14,2.1.3.0,226-002-BARNES-F14,2,PS,65.75740823,3,0,0,0,0,0,0,0
00d0-F14,3.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,0,0,0,1,0
00d0-F14,3.1.2.0,226-002-BARNES-F14,2,PS,0.0,2,0,0,9,0,0,0,0
00d0-F14,3.1.3.0,226-002-BARNES-F14,2,PS,-43.26507302,3,0,2,0,0,0,0,0
00d0-F14,4.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,0,0,0,1,0
00d0-F14,4.1.2.0,226-002-BARNES-F14,2,PS,0.0,2,0,0,12,0,0,0,0
00d0-F14,4.1.3.0,226-002-BARNES-F14,2,PS,0.0,3,0,0,0,0,0,0,0
00d0-F14,4.-1.2.0,226-002-BARNES-F14,2,PS,0.0,4,0,0,0,0,0,0,0
00d0-F14,4.-1.3.0,226-002-BARNES-F14,2,PS,0.0,5,0,2,5,0,0,0,0
00d0-F14,4.-1.3.1,226-002-BARNES-F14,2,PS,0.0,6,0,2,6,0,0,0,0
00d0-F14,4.-1.4.0,226-002-BARNES-F14,2,PS,0.0,7,0,2,0,0,0,0,0
00d0-F14,4.-1.3.0,226-002-BARNES-F14,2,PS,0.0,8,0,4,3,0,0,0,0
00d0-F14,4.-1.3.1,226-002-BARNES-F14,2,PS,-55.89459085,9,0,4,2,0,0,0,0
00d0-F14,5.1.1.0,226-002-BARNES-F14,2,PS,0.0,1,0,0,2,0,0,1,0
00d0-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0.0,2,1,1,0,0,0,0,0
00d0-F14,5.1.3.0,226-002-BARNES-F14,2,PS,92.95967191,3,0,1,0,0,0,0,0
00d0-F14,6.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,0,0,0,1,0
00d0-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0.0,2,1,0,0,0,0,0,0
00d0-F14,6.1.3.0,226-002-BARNES-F14,2,PS,0.0,3,0,0,0,0,0,0,0
00d0-F14,6.-1.3.0,226-002-BARNES-F14,2,PS,0.0,4,0,0,0,0,0,0,0
00d0-F14,6.-1.3.1,226-002-BARNES-F14,2,PS,0.0,5,0,0,4,0,0,0,0
00d0-F14,6.-1.4.0,226-002-BARNES-F14,2,PS,0.0,6,0,3,0,0,0,0,0
00d0-F14,6.-1.4.1,226-002-BARNES-F14,2,PS,0.0,7,0,3,0,0,0,0,0
00d0-F14,6.-1.4.0,226-002-BARNES-F14,2,PS,0.0,8,0,3,0,0,0,0,0
00d0-F14,6.-1.4.1,226-002-BARNES-F14,2,PS,0.0,9,0,3,0,0,0,0,0
00d0-F14,6.-1.4.0,226-002-BARNES-F14,2,PS,0.0,10,0,3,0,0,0,0,0
00d0-F14,6.-1.4.0,226-002-BARNES-F14,2,PS,0.0,12,0,3,0,0,0,0,0
00d0-F14,6.-1.4.1,226-002-BARNES-F14,2,PS,0.0,13,0,3,0,0,0,0,0
00d0-F14,6.-1.4.0,226-002-BARNES-F14,2,PS,-108.017587,14,0,3,0,0,0,0,0
00d3-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,2,2,0,1,0
00d3-F14,1.0.2.0,226-002-BARNES-F14,2,PS,0.0,0,0,1,0,2,0,0,0
00d3-F14,1.0.3.0,226-002-BARNES-F14,2,WE,0.0,0,1,2,0,2,0,0,8
00d3-F14,1.0.4.0,226-002-BARNES-F14,2,PS,40.78947368,0,0,2,0,2,0,0,0
00d3-F14,2.1.1.0,226-002-BARNES-F14,2,PS,0.0,1,0,0,4,0,0,1,0
00d3-F14,2.1.2.0,226-002-BARNES-F14,2,WE,0.0,2,1,1,0,0,0,0,2
00d3-F14,2.1.3.0,226-002-BARNES-F14,2,PS,-75.57938965,3,0,1,0,0,0,0,0
00d3-F14,3.1.1.0,226-002-BARNES-F14,2,PS,0.0,1,0,0,0,0,0,1,0
00d3-F14,3.1.2.0,226-002-BARNES-F14,2,WE,0.0,2,1,1,0,0,0,0,0
00d3-F14,3.1.3.0,226-002-BARNES-F14,2,PS,34.98409072,3,0,1,0,0,0,0,0
00d3-F14,4.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,0,0,0,1,0
00d3-F14,4.1.2.0,226-002-BARNES-F14,2,PS,0.0,2,0,0,3,0,0,0,0
00d3-F14,4.1.3.0,226-002-BARNES-F14,2,PS,99.80582524,3,0,2,0,0,0,0,0
00d3-F14,5.1.1.0,226-002-BARNES-F14,2,PS,0.0,1,0,0,0,0,0,1,0
00d3-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0.0,2,1,1,0,0,0,0,0
00d3-F14,5.1.3.0,226-002-BARNES-F14,2,PS,-81.53110048,3,0,1,0,0,0,0,0
00d3-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0.0,1,0,0,0,0,0,1,0
00d3-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0.0,2,1,1,0,0,0,0,0
00d3-F14,6.1.3.0,226-002-BARNES-F14,2,PS,-56.03899298,3,0,1,0,0,0,0,0
00d4-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,0
00d4-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0.0,2,0,0,0,0,0,0,0
00d4-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0,3,0,2,11,0,0,0,0
00d4-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.973684211,4,0,3,0,0,0,0,0
00d4-F14,2.-1.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,1
00d4-F14,2.-1.2.0,226-002-BARNES-F14,1,PS,0.0,2,0,0,12,0,0,0,0
00d4-F14,2.-1.3.0,226-002-BARNES-F14,1,PS,0.0,3,0,2,0,0,0,0,0
00d4-F14,2.-1.4.0,226-002-BARNES-F14,1,PS,-55.52207131,4,0,3,0,0,0,0,0
00d4-F14,3.-1.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,8,0,0,1,0
00d4-F14,3.-1.2.0,226-002-BARNES-F14,1,PS,0.0,0,0,1,6,0,0,0,0
00d4-F14,3.-1.2.1,226-002-BARNES-F14,1,PS,0.0,0,0,1,1,0,0,0,0
00d4-F14,3.-1.3.0,226-002-BARNES-F14,1,WE,0.0,0,1,1,0,0,0,0,0
00d4-F14,3.-1.4.0,226-002-BARNES-F14,1,PS,0.0,0,0,1,0,0,0,0,0
00d4-F14,3.-1.2.0,226-002-BARNES-F14,1,PS,0.0,0,0,4,4,0,0,0,0
00d4-F14,3.-1.2.1,226-002-BARNES-F14,1,PS,-9.7483162,0,0,4,0,0,0,0,0
00d4-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,0
00d4-F14,4.1.2.0,226-002-BARNES-F14,1,PS,0.0,2,0,0,0,0,0,0,0
00d4-F14,4.1.3.0,226-002-BARNES-F14,1,PS,0.0,3,0,0,0,0,0,0,0
00d4-F14,4.-1.2.1,226-002-BARNES-F14,1,PS,0.0,5,0,0,0,0,0,0,0
00d4-F14,4.-1.3.1,226-002-BARNES-F14,1,PS,0.0,7,0,2,1,0,0,0,0
00d4-F14,4.-1.4.0,226-002-BARNES-F14,1,PS,-25.27472527,8,0,3,0,0,0,0,0
00d4-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,0
00d4-F14,5.1.2.0,226-002-BARNES-F14,1,PS,0.0,2,0,0,0,0,0,0,0
00d4-F14,5.1.3.0,226-002-BARNES-F14,1,PS,0.0,3,0,2,0,0,0,0,0
00d4-F14,5.-1.3.0,226-002-BARNES-F14,1,PS,0.0,4,0,2,0,0,0,0,0
00d4-F14,5.-1.4.0,226-002-BARNES-F14,1,PS,103.57142859999999,5,0,3,0,0,0,0,0
00d4-F14,6.1.1.0,226-002-BARNES-F14,1,PS,0.0,1,0,0,14,0,0,1,0
00d4-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0.0,2,1,1,0,0,0,0,0
00d4-F14,6.1.3.0,226-002-BARNES-F14,1,PS,0.0,3,0,1,0,0,0,0,0
00d4-F14,6.-1.3.0,226-002-BARNES-F14,1,PS,0.0,4,0,1,3,0,0,0,0
00d4-F14,6.-1.3.1,226-002-BARNES-F14,1,PS,0.0,5,0,1,2,0,0,0,0
00d4-F14,6.-1.4.0,226-002-BARNES-F14,1,PS,0.0,6,0,3,0,0,0,0,0
00d4-F14,6.-1.4.1,226-002-BARNES-F14,1,PS,0.0,7,0,3,0,0,0,0,0
00d4-F14,6.-1.4.0,226-002-BARNES-F14,1,PS,0.0,8,0,3,0,0,0,0,0
00d4-F14,6.-1.4.1,226-002-BARNES-F14,1,PS,0.0,9,0,3,0,0,0,0,0
00d4-F14,6.-1.4.0,226-002-BARNES-F14,1,PS,0.0,10,0,3,0,0,0,0,0
00d4-F14,6.-1.4.1,226-002-BARNES-F14,2,PS,0.0,15,0,3,0,0,0,0,0
00d4-F14,6.-1.4.0,226-002-BARNES-F14,2,PS,-75.0,16,0,3,0,0,0,0,0
00d5-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,3,0,0,1,0
00d5-F14,1.0.2.0,226-002-BARNES-F14,2,WE,0.0,0,1,1,0,0,0,0,0
00d5-F14,1.0.3.0,226-002-BARNES-F14,2,PS,0.0,0,0,1,5,0,0,0,0
00d5-F14,1.0.4.0,226-002-BARNES-F14,2,PS,40.78947368,0,0,3,0,0,0,0,0
00d5-F14,2.1.1.0,226-002-BARNES-F14,2,PS,0.0,1,0,0,3,0,0,1,0
00d5-F14,2.1.2.0,226-002-BARNES-F14,2,WE,0.0,2,1,1,0,0,0,0,0
00d5-F14,2.1.3.0,226-002-BARNES-F14,2,PS,-31.04157452,3,0,1,0,0,0,0,0
00d5-F14,3.-1.1.0,226-002-BARNES-F14,2,PS,0.0,1,0,0,14,0,0,1,0
00d5-F14,3.-1.2.0,226-002-BARNES-F14,2,PS,0.0,2,0,1,2,0,0,0,0
00d5-F14,3.-1.3.0,226-002-BARNES-F14,2,WE,0.0,3,1,2,0,0,0,0,0
00d5-F14,3.-1.4.0,226-002-BARNES-F14,2,PS,-51.06658048,4,0,2,0,0,0,0,0
00d5-F14,4.1.1.0,226-002-BARNES-F14,2,PS,0.0,1,0,0,0,0,0,1,0
00d5-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0.0,2,1,1,0,0,0,0,0
00d5-F14,4.1.3.0,226-002-BARNES-F14,2,PS,-14.21703297,3,0,1,0,0,0,0,0
00d5-F14,5.-1.1.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,0,0,0,1,0
00d5-F14,5.-1.2.0,226-002-BARNES-F14,2,WE,0.0,2,1,0,0,0,0,0,0
00d5-F14,5.-1.3.0,226-002-BARNES-F14,2,PS,0.0,3,0,0,4,0,0,0,0
00d5-F14,5.-1.4.0,226-002-BARNES-F14,2,PS,-44.46428571,4,0,3,0,0,0,0,0
00d5-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0.0,1,0,0,0,0,0,1,0
00d5-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0.0,2,1,1,0,0,0,0,0
00d5-F14,6.1.3.0,226-002-BARNES-F14,2,PS,67.10280374,4,0,1,0,0,0,0,0
00d7-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,15,10,0,1,0
00d7-F14,1.0.2.0,226-002-BARNES-F14,4,PS,0.0,0,0,0,3,12,0,0,0
00d7-F14,1.0.3.0,226-002-BARNES-F14,5,WE,0.0,0,1,0,0,12,0,0,2
00d7-F14,1.0.4.0,226-002-BARNES-F14,5,PS,0.0,0,0,0,0,12,0,0,0
00d7-F14,1.0.1.0,226-002-BARNES-F14,5,PS,0.0,0,0,0,17,14,0,0,0
00d7-F14,1.0.2.0,226-002-BARNES-F14,5,PS,0.0,0,0,0,2,16,0,0,0
00d7-F14,1.0.1.0,226-002-BARNES-F14,5,PS,0.0,0,0,0,15,18,0,0,0
00d7-F14,1.0.2.0,226-002-BARNES-F14,5,PS,0.0,0,0,1,11,18,0,0,0
