student,currProb,course,session,priorTutorAction,reward,CurrPro_avgProbTimeDeviationWE,CurrPro_medianProbTime,cumul_F1Score,CurrPro_avgProbTimeDeviationPS,cumul_BlankRatio,BDActionCount,UseWindowInfo,cumul_difficultProblemCountSolved
0008-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,1,1,1,0,0,0,1
0008-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,0,1,1,1,0,0,1
0008-F14,2.1.3.0,226-001-BARNES-F14,1,PS,26.94161875,0,1,1,0,0,0,0,1
0008-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,1,1,1,0,0,0,1
0008-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,0,1,1,1,0,0,1
0008-F14,3.1.3.0,226-001-BARNES-F14,1,PS,22.75434446,0,1,1,0,1,0,0,1
0008-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,1,1,0,0,0,0,1
0008-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,0,1,1,1,0,0,1
0008-F14,4.1.3.0,226-001-BARNES-F14,1,PS,9.514563107,0,1,1,1,0,0,0,1
0008-F14,5.1.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,0,0,0,0,1
0008-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,0,1,0,1,0,0,1
0008-F14,5.1.3.0,226-001-BARNES-F14,1,PS,0.0,0,1,1,1,1,0,0,1
0008-F14,6.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,0,1
0008-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,0,0,0,0,0,1
0008-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,1,0,0,0,1
0009-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,1,1,0,1,0,0,0,0
0009-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,1,0,0,0,0,0,0,0
0009-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,1,1,0,1,0,0,0,0
0009-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-49.34210526,0,1,0,0,0,0,0,0
0009-F14,2.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,1,0,1,1,0,0,0
0009-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,0,0,1,1,0,0,0
0009-F14,2.1.3.0,226-001-BARNES-F14,2,PS,117.0731977,0,1,0,0,1,0,0,1
0009-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,1,0,1,1,0,0,0
0009-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,0,0,1,1,0,0,0
0009-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-102.488374,0,1,1,0,1,0,0,1
0009-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,1,0,0,0,0,0,1
0009-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,0,0,1,0,0,0,1
0009-F14,4.1.3.0,226-001-BARNES-F14,3,PS,36.36442441,0,1,0,1,0,0,0,1
0009-F14,5.1.1.0,226-001-BARNES-F14,3,PS,0.0,0,0,1,0,0,0,0,1
0009-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0.0,1,0,0,0,1,0,0,1
0009-F14,5.1.3.0,226-001-BARNES-F14,3,PS,16.86175666,0,1,1,1,0,0,0,1
0009-F14,6.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,0,0,0,1,0,0,0
0009-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0.0,0,0,0,0,1,0,0,0
0009-F14,6.1.3.0,226-001-BARNES-F14,3,PS,-51.36609578,0,1,1,1,0,0,0,1
000b-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,1,0,0,0,0
000b-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0.0,1,0,0,0,1,0,0,0
000b-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0.0,1,1,0,1,1,0,0,0
000b-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-34.86842105,0,1,0,0,1,0,0,0
000b-F14,2.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,1,0,1,1,0,0,0
000b-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,0,0,1,1,0,0,0
000b-F14,2.1.3.0,226-001-BARNES-F14,2,PS,-9.165192393,0,1,0,0,1,0,0,1
000b-F14,3.-1.1.0,226-001-BARNES-F14,2,WE,0.0,1,1,0,1,1,0,0,0
000b-F14,3.-1.2.0,226-001-BARNES-F14,2,PS,0.0,0,0,0,1,0,0,0,0
000b-F14,3.-1.3.0,226-001-BARNES-F14,2,PS,0.0,0,0,1,1,0,0,0,0
000b-F14,3.-1.4.0,226-001-BARNES-F14,2,PS,2.714932127,0,0,1,0,0,0,0,0
000b-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,1,1,0,0,0,0,1
000b-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,0,1,1,1,0,0,1
000b-F14,4.1.3.0,226-001-BARNES-F14,2,PS,62.56868132,0,1,1,1,0,0,0,1
000b-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,0,0,0,0,0,0,1
000b-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,0,0,0,0,0,0,1
000b-F14,5.1.3.0,226-001-BARNES-F14,2,PS,40.28110048,0,1,0,1,0,0,0,1
000b-F14,6.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,0,0,0,0,1
000b-F14,6.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,0,0,0,0,0,1
000b-F14,6.1.3.0,226-001-BARNES-F14,2,PS,10.24460046,0,1,1,1,0,0,0,1
000c-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
000c-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,1,0,0,0,1,0,0,0
000c-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,1,1,0,1,1,0,1,0
000c-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0.0,0,1,0,0,1,0,0,0
000c-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0.0,1,1,0,1,1,0,0,0
000c-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.78947368,0,1,1,0,1,0,0,0
000c-F14,2.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,1,0,1,1,0,0,0
000c-F14,2.1.2.0,226-001-BARNES-F14,3,WE,0.0,1,0,0,1,1,0,0,0
000c-F14,2.1.3.0,226-001-BARNES-F14,3,PS,-31.04157452,0,1,1,0,1,0,0,1
000c-F14,3.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,1,0,1,1,0,0,0
000c-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0.0,1,0,0,1,1,0,0,0
000c-F14,3.1.3.0,226-001-BARNES-F14,3,PS,-17.32071469,0,1,1,0,1,0,0,1
000c-F14,4.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,1,0,0,1,0,0,0
000c-F14,4.1.2.0,226-001-BARNES-F14,3,PS,0.0,1,0,1,1,1,0,0,1
000c-F14,4.1.3.0,226-001-BARNES-F14,4,PS,107.5728155,0,1,1,1,1,0,0,1
000c-F14,5.1.1.0,226-001-BARNES-F14,4,WE,0.0,0,0,0,0,1,0,0,0
000c-F14,5.1.2.0,226-001-BARNES-F14,4,WE,0.0,1,0,0,0,1,0,0,0
000c-F14,5.1.3.0,226-001-BARNES-F14,4,PS,-133.2057416,0,1,1,1,0,0,0,1
000c-F14,6.1.1.0,226-001-BARNES-F14,5,PS,0.0,1,0,1,0,0,0,0,1
000c-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0.0,0,0,1,0,0,0,0,1
000c-F14,6.1.3.0,226-001-BARNES-F14,5,PS,133.2057416,0,1,0,1,0,0,0,1
0010-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,1,1,0,1,0,1,1,0
0010-F14,1.0.2.0,226-001-BARNES-F14,4,WE,0.0,1,0,0,0,0,0,0,0
0010-F14,1.0.3.0,226-001-BARNES-F14,4,WE,0.0,1,1,0,1,0,0,0,0
0010-F14,1.0.4.0,226-001-BARNES-F14,4,PS,-65.13157895,0,1,0,0,1,1,0,0
0010-F14,2.1.1.0,226-001-BARNES-F14,8,PS,0.0,1,1,1,1,1,0,0,1
0010-F14,2.1.2.0,226-001-BARNES-F14,8,WE,0.0,1,0,1,1,1,0,0,1
0010-F14,2.1.3.0,226-001-BARNES-F14,8,PS,132.8626714,0,1,1,0,1,0,0,1
0010-F14,3.1.1.0,226-001-BARNES-F14,8,PS,0.0,1,1,1,1,0,0,0,1
0010-F14,3.1.2.0,226-001-BARNES-F14,8,WE,0.0,1,0,0,1,0,0,0,1
0010-F14,3.1.3.0,226-001-BARNES-F14,8,PS,-95.69225749,0,1,1,0,0,0,0,1
0010-F14,4.1.1.0,226-001-BARNES-F14,9,PS,0.0,1,1,1,0,0,0,0,1
0010-F14,4.1.2.0,226-001-BARNES-F14,10,WE,0.0,1,0,1,1,0,0,0,1
0010-F14,4.1.3.0,226-001-BARNES-F14,10,PS,34.92545076,0,1,0,1,0,0,0,1
0010-F14,5.1.1.0,226-001-BARNES-F14,10,WE,0.0,0,0,0,0,1,0,0,0
0010-F14,5.1.2.0,226-001-BARNES-F14,10,WE,0.0,1,0,0,0,1,0,0,0
0010-F14,5.1.3.0,226-001-BARNES-F14,10,PS,-66.96428571,0,1,0,1,0,0,0,1
0010-F14,6.1.1.0,226-001-BARNES-F14,10,PS,0.0,1,0,1,0,0,0,0,1
0010-F14,6.1.2.0,226-001-BARNES-F14,10,WE,0.0,0,0,1,0,0,0,0,1
0010-F14,6.1.3.0,226-001-BARNES-F14,10,PS,70.09345794,0,1,1,1,0,0,0,1
0012-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,1,1,1,1,0,0,0,0
0012-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,1,0,1,0,1,0,0,0
0012-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
0012-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-17.76315789,0,1,1,0,1,0,1,0
0012-F14,2.1.1.0,226-001-BARNES-F14,5,PS,0.0,1,1,0,1,0,0,0,0
0012-F14,2.1.2.0,226-001-BARNES-F14,6,WE,0.0,1,0,0,1,0,0,0,0
0012-F14,2.1.3.0,226-001-BARNES-F14,6,PS,0.0,0,1,0,0,0,0,0,1
0012-F14,2.1.1.0,226-001-BARNES-F14,6,PS,0.0,1,1,0,1,0,0,0,1
0012-F14,2.-1.4.0,226-001-BARNES-F14,6,PS,0.0,0,0,0,0,0,0,0,1
0012-F14,2.-1.1.0,226-001-BARNES-F14,6,PS,0.0,1,1,0,0,0,0,0,1
0012-F14,2.-1.1.1,226-001-BARNES-F14,6,PS,15.82767402,0,0,0,0,0,0,0,1
0012-F14,3.1.1.0,226-001-BARNES-F14,6,WE,0.0,1,1,0,1,1,0,0,0
0012-F14,3.1.2.0,226-001-BARNES-F14,6,PS,0.0,1,0,0,1,1,0,0,0
0012-F14,3.1.3.0,226-001-BARNES-F14,6,PS,0.0,0,1,0,0,0,0,0,0
0012-F14,3.-1.2.0,226-001-BARNES-F14,6,PS,0.0,0,0,0,1,0,0,0,0
0012-F14,3.-1.2.1,226-001-BARNES-F14,6,PS,0.0,0,0,0,0,0,0,0,0
0012-F14,3.-1.3.1,226-001-BARNES-F14,7,PS,0.0,0,0,0,0,0,0,0,0
0012-F14,3.-1.4.0,226-001-BARNES-F14,7,PS,0.0,0,0,0,0,0,0,0,0
0012-F14,3.-1.4.1,226-001-BARNES-F14,7,PS,0.0,0,0,0,0,0,0,0,0
0012-F14,3.-1.2.0,226-001-BARNES-F14,7,PS,0.0,0,0,0,1,0,0,0,0
0012-F14,3.-1.2.1,226-001-BARNES-F14,7,PS,0.0,0,0,0,0,0,0,0,0
0012-F14,3.-1.3.0,226-001-BARNES-F14,9,PS,0.0,0,0,0,1,0,0,0,0
0012-F14,3.-1.3.1,226-001-BARNES-F14,9,PS,0.0,0,0,0,0,0,0,0,0
0012-F14,3.-1.4.0,226-001-BARNES-F14,9,PS,-8.613966677999999,0,0,0,0,0,0,0,0
0012-F14,4.1.1.0,226-001-BARNES-F14,9,PS,0.0,1,1,1,0,0,0,0,1
0012-F14,4.1.2.0,226-001-BARNES-F14,9,WE,0.0,1,0,1,1,1,0,0,1
0012-F14,4.1.3.0,226-001-BARNES-F14,9,PS,0.0,0,1,1,1,1,0,0,1
0012-F14,4.-1.3.0,226-001-BARNES-F14,9,PS,0.0,0,0,1,0,1,0,0,1
0012-F14,4.-1.3.1,226-001-BARNES-F14,10,PS,0.0,0,0,1,0,0,0,0,1
0012-F14,4.-1.4.0,226-001-BARNES-F14,10,PS,-20.87912088,0,0,1,0,0,0,0,1
0012-F14,5.1.1.0,226-001-BARNES-F14,11,WE,0.0,0,0,0,0,1,0,0,0
0012-F14,5.1.2.0,226-001-BARNES-F14,11,PS,0.0,1,0,1,0,1,0,0,1
0012-F14,5.1.3.0,226-001-BARNES-F14,11,PS,0.0,0,1,1,1,1,0,0,1
0012-F14,5.-1.3.0,226-001-BARNES-F14,11,PS,0.0,0,0,1,0,0,0,0,1
0012-F14,5.-1.4.0,226-001-BARNES-F14,11,PS,0.0,0,1,1,0,0,0,0,1
0012-F14,5.-1.4.1,226-001-BARNES-F14,11,PS,0.0,0,0,1,1,1,0,0,1
0012-F14,5.-1.4.1,226-001-BARNES-F14,11,PS,0.0,0,0,1,1,1,0,0,1
0012-F14,5.-1.4.1,226-001-BARNES-F14,11,PS,0.0,0,0,1,1,0,0,0,1
0012-F14,5.-1.4.0,226-001-BARNES-F14,12,PS,46.42857143,0,1,1,0,0,0,0,1
0012-F14,6.1.1.0,226-001-BARNES-F14,12,PS,0.0,1,0,1,0,1,0,0,1
0012-F14,6.1.2.0,226-001-BARNES-F14,12,WE,0.0,0,0,1,0,1,0,0,1
0012-F14,6.1.3.0,226-001-BARNES-F14,12,PS,78.27102804,0,1,1,1,0,0,0,1
0016-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
0016-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,1,0,0,0
0016-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,1,1,1,1,0,0,0,0
0016-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368,0,1,1,0,0,0,0,0
0016-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,1,1,1,0,0,0,1
0016-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,0,1,1,1,0,0,1
0016-F14,2.1.3.0,226-001-BARNES-F14,1,PS,26.94161875,0,1,1,0,1,0,0,1
0016-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,1,1,1,0,0,0,1
0016-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,0,1,1,1,0,0,1
0016-F14,3.1.3.0,226-001-BARNES-F14,1,PS,22.75434446,0,1,1,0,0,0,0,1
0016-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,1,1,0,0,0,0,1
0016-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,0,1,1,1,0,0,1
0016-F14,4.1.3.0,226-001-BARNES-F14,2,PS,-69.23543689,0,1,1,1,0,0,0,1
0016-F14,5.1.1.0,226-001-BARNES-F14,3,PS,0.0,0,0,1,0,0,0,0,1
0016-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0.0,1,0,0,0,1,0,0,1
0016-F14,5.1.3.0,226-001-BARNES-F14,3,PS,-67.85287081,0,1,1,1,0,0,0,1
0016-F14,6.1.1.0,226-001-BARNES-F14,5,PS,0.0,1,0,0,0,0,0,0,1
0016-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0.0,0,0,0,0,0,0,0,1
0016-F14,6.1.3.0,226-001-BARNES-F14,5,PS,67.91128203,0,1,0,1,0,0,0,1
001e-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
001e-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0.0,1,0,0,0,1,0,0,0
001e-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0.0,1,1,0,1,1,0,1,0
001e-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.78947368,0,1,1,0,1,0,0,0
001e-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,1,1,1,0,0,0,1
001e-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,0,1,1,0,0,0,1
001e-F14,2.1.3.0,226-001-BARNES-F14,2,PS,-96.58779301,0,1,1,0,0,1,0,1
001e-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,1,0,1,1,0,0,0
001e-F14,3.1.2.0,226-001-BARNES-F14,2,PS,0.0,1,0,1,1,1,0,0,1
001e-F14,3.1.3.0,226-001-BARNES-F14,2,PS,146.2837562,0,1,1,0,0,0,0,1
001e-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,1,0,0,1,0,0,0
001e-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0.0,1,0,1,1,0,0,0,0
001e-F14,4.1.3.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,0,0,0,1
001e-F14,4.1.2.0,226-001-BARNES-F14,2,PS,-1.378294036,1,0,1,1,0,0,0,1
001e-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,0,1,0,1,0,0,1
001e-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,0,1,0,1,0,0,1
001e-F14,5.1.3.0,226-001-BARNES-F14,2,PS,-94.56168831,0,1,1,1,0,0,0,1
001e-F14,6.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,0,1,0,0,0,0,1
001e-F14,6.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,1,0,0,1
001e-F14,6.1.3.0,226-001-BARNES-F14,2,PS,50.12744265,0,1,1,1,0,0,0,1
0026-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
0026-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,1,0,1,0,1,0,0,0
0026-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0.0,1,1,1,1,1,0,0,0
0026-F14,1.0.4.0,226-001-BARNES-F14,2,PS,1.973684211,0,1,1,0,1,0,1,0
0026-F14,2.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,1,0,1,1,0,0,0
0026-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,0,0,1,1,0,0,0
0026-F14,2.1.3.0,226-001-BARNES-F14,2,PS,-48.52830606,0,1,0,0,1,0,0,1
0026-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,1,0,1,1,0,0,0
0026-F14,3.1.2.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,1,0,0,0,1
0026-F14,3.1.3.0,226-001-BARNES-F14,2,PS,71.02064127,0,1,0,0,0,0,0,1
0026-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,1,0,0,0,0,0,1
0026-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,0,0,1,0,0,0,1
0026-F14,4.1.3.0,226-001-BARNES-F14,2,PS,0.0,0,1,0,1,0,0,0,1
0026-F14,4.-1.3.0,226-001-BARNES-F14,2,PS,0.0,0,0,0,0,0,0,1,1
0026-F14,4.-1.4.0,226-001-BARNES-F14,2,PS,0.0,0,0,0,0,0,0,0,1
0026-F14,4.-1.3.0,226-001-BARNES-F14,2,PS,0.0,0,0,0,0,0,0,0,1
0026-F14,4.-1.3.1,226-001-BARNES-F14,2,PS,0.0,0,0,0,0,0,0,1,1
0026-F14,4.-1.3.0,226-001-BARNES-F14,2,PS,0.0,0,0,0,0,0,0,0,1
0026-F14,4.-1.3.1,226-001-BARNES-F14,2,PS,0.0,0,0,0,0,0,0,0,1
0026-F14,4.-1.3.0,226-001-BARNES-F14,3,PS,0.0,0,0,0,0,0,0,0,1
0026-F14,4.-1.3.1,226-001-BARNES-F14,3,PS,0.0,0,0,0,0,0,0,0,1
0026-F14,4.-1.3.0,226-001-BARNES-F14,4,PS,-113.037448,0,0,0,0,0,0,0,1
0026-F14,5.-1.1.0,226-001-BARNES-F14,5,WE,0.0,1,0,0,0,1,0,0,0
0026-F14,5.-1.2.0,226-001-BARNES-F14,5,PS,0.0,0,0,1,0,1,0,0,0
0026-F14,5.-1.3.0,226-001-BARNES-F14,5,PS,0.0,0,0,1,0,0,0,0,0
0026-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,81.07142857,0,1,1,0,0,0,0,0
0026-F14,6.-1.1.0,226-001-BARNES-F14,5,PS,0.0,0,0,1,0,0,0,0,0
0026-F14,6.-1.2.0,226-001-BARNES-F14,5,PS,0.0,0,0,1,0,0,0,0,0
0026-F14,6.-1.3.0,226-001-BARNES-F14,5,WE,0.0,0,0,1,0,1,0,0,0
0026-F14,6.-1.4.0,226-001-BARNES-F14,5,PS,0.0,0,0,1,0,0,0,0,0
0026-F14,6.-1.4.0,226-001-BARNES-F14,5,PS,0.0,0,0,0,0,0,0,0,0
0026-F14,6.-1.4.1,226-001-BARNES-F14,5,PS,-25.47297297,0,0,1,0,0,0,0,1
0030-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,1,1,1,1,1,0,0,0
0030-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,1,0,1,0,1,0,0,0
0030-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,1,1,1,1,1,0,0,0
0030-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-65.13157895,0,1,0,0,1,0,0,0
0030-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
0030-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,0,0,1,1,0,0,0
0030-F14,2.1.3.0,226-001-BARNES-F14,1,PS,41.26603273,0,1,0,0,1,0,0,1
0030-F14,3.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
0030-F14,3.1.2.0,226-001-BARNES-F14,1,PS,0.0,1,0,1,1,1,0,0,1
0030-F14,3.1.3.0,226-001-BARNES-F14,1,PS,48.33156564,0,1,1,0,0,0,0,1
0030-F14,4.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,1,0,0,0
0030-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,1,0,0,0,1
0030-F14,4.1.3.0,226-001-BARNES-F14,2,PS,-69.28744799,0,1,0,1,0,0,0,1
0030-F14,5.1.1.0,226-001-BARNES-F14,2,WE,0.0,0,0,0,0,1,0,0,0
0030-F14,5.1.2.0,226-001-BARNES-F14,2,PS,0.0,1,0,1,0,0,1,0,1
0030-F14,5.1.3.0,226-001-BARNES-F14,2,PS,0.132433356,0,1,0,1,0,0,0,1
0030-F14,6.-1.1.0,226-001-BARNES-F14,2,PS,0.0,0,0,1,0,0,0,0,0
0030-F14,6.-1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,1,0,0,0
0030-F14,6.-1.3.0,226-001-BARNES-F14,2,WE,0.0,0,0,0,0,1,0,0,0
0030-F14,6.-1.4.0,226-001-BARNES-F14,2,PS,-36.93262641,0,0,1,0,1,0,0,1
0033-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,1,1,0,1,1,1,0,0
0033-F14,1.0.2.0,226-001-BARNES-F14,4,WE,0.0,1,0,0,0,1,0,0,0
0033-F14,1.0.3.0,226-001-BARNES-F14,4,WE,0.0,1,1,0,1,1,0,0,0
0033-F14,1.0.4.0,226-001-BARNES-F14,5,PS,0.0,0,1,0,0,1,0,0,0
0033-F14,1.0.1.0,226-001-BARNES-F14,5,PS,-34.86842105,1,1,1,1,1,0,0,0
0033-F14,2.1.1.0,226-001-BARNES-F14,5,PS,0.0,1,1,0,1,0,0,0,0
0033-F14,2.1.2.0,226-001-BARNES-F14,5,WE,0.0,1,0,0,1,0,0,0,0
0033-F14,2.1.3.0,226-001-BARNES-F14,5,PS,0.0,0,1,0,0,0,0,0,1
0033-F14,2.1.1.0,226-001-BARNES-F14,5,PS,0.0,1,1,0,1,0,0,0,1
0033-F14,2.-1.1.0,226-001-BARNES-F14,5,PS,0.0,1,1,0,0,0,0,0,1
0033-F14,2.-1.4.0,226-001-BARNES-F14,5,PS,32.93293718,0,0,1,0,0,0,0,1
0033-F14,3.1.1.0,226-001-BARNES-F14,5,PS,0.0,1,1,0,1,0,0,0,0
0033-F14,3.1.2.0,226-001-BARNES-F14,5,WE,0.0,1,0,0,1,0,0,0,0
0033-F14,3.1.3.0,226-001-BARNES-F14,5,PS,0.0,0,1,0,0,0,0,0,1
0033-F14,3.1.1.0,226-001-BARNES-F14,5,PS,0.0,1,1,0,1,0,0,0,1
0033-F14,3.-1.1.0,226-001-BARNES-F14,5,PS,0.0,1,1,0,1,0,0,0,1
0033-F14,3.-1.4.0,226-001-BARNES-F14,6,PS,-83.3392414,0,0,0,0,0,0,0,1
0033-F14,4.1.1.0,226-001-BARNES-F14,6,WE,0.0,1,1,0,0,1,0,0,0
0033-F14,4.1.2.0,226-001-BARNES-F14,6,PS,0.0,1,0,1,1,0,1,0,1
0033-F14,4.1.3.0,226-001-BARNES-F14,6,PS,174.3818681,0,1,1,1,0,0,0,1
0033-F14,5.1.1.0,226-001-BARNES-F14,6,WE,0.0,0,0,0,0,1,0,0,0
0033-F14,5.1.2.0,226-001-BARNES-F14,6,PS,0.0,1,0,1,0,1,0,0,1
0033-F14,5.1.3.0,226-001-BARNES-F14,6,PS,-70.63824334,0,1,1,1,0,0,0,1
0033-F14,6.1.1.0,226-001-BARNES-F14,6,PS,0.0,1,0,1,0,0,0,0,1
0033-F14,6.1.2.0,226-001-BARNES-F14,6,WE,0.0,0,0,1,0,0,0,0,1
0033-F14,6.1.3.0,226-001-BARNES-F14,6,PS,0.0,0,1,0,1,0,0,0,1
0033-F14,6.-1.3.0,226-001-BARNES-F14,7,PS,0.0,0,0,0,0,0,0,0,1
0033-F14,6.-1.3.0,226-001-BARNES-F14,8,PS,0.0,0,0,0,0,1,0,0,1
0033-F14,6.-1.3.1,226-001-BARNES-F14,8,PS,0.0,0,0,0,0,1,0,0,1
0033-F14,6.-1.4.0,226-001-BARNES-F14,8,PS,-10.90133195,0,0,0,0,1,0,0,1
0035-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,1,1,1,1,0,0,0,0
0035-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,1,0,1,0,1,0,0,0
0035-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,1,1,1,1,1,0,0,0
0035-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368,0,1,1,0,1,0,0,0
0035-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,1,0,1,0,0,0,1
0035-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,0,0,1,0,0,0,1
0035-F14,2.1.3.0,226-001-BARNES-F14,1,PS,26.94161875,0,1,0,0,0,0,0,1
0035-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,1,0,1,0,0,0,1
0035-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,0,0,1,0,0,0,1
0035-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,0,0,0,1
