student,currProb,course,session,priorTutorAction,reward,0,1,2,3,4,5,6,7
0063-F14,4.1.1.0,226-002-BARNES-F14,5,WE,0,0,1,2,0,1,1,1,3
0063-F14,4.1.2.0,226-002-BARNES-F14,5,PS,0,0,1,2,0,1,1,1,1
0063-F14,4.1.3.0,226-002-BARNES-F14,6,PS,0,0,1,0,0,1,1,1,1
0063-F14,4.-1.3.0,226-002-BARNES-F14,6,PS,0,0,1,2,0,1,1,1,1
0063-F14,4.-1.4.0,226-002-BARNES-F14,6,PS,11.4285714286,0,1,2,0,1,1,1,1
0063-F14,5.1.1.0,226-002-BARNES-F14,6,PS,0,0,1,2,0,0,1,1,2
0063-F14,5.1.2.0,226-002-BARNES-F14,6,WE,0,0,1,2,0,1,1,1,2
0063-F14,5.1.3.0,226-002-BARNES-F14,6,PS,121.3943950786,0,1,1,0,0,1,1,1
0063-F14,6.1.1.0,226-002-BARNES-F14,6,WE,0,0,1,2,0,1,1,1,3
0063-F14,6.1.2.0,226-002-BARNES-F14,6,WE,0,0,1,2,0,1,1,1,1
0063-F14,6.1.3.0,226-002-BARNES-F14,6,PS,-54.5052094978,0,1,1,0,1,1,1,1
0064-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,0,1,1,0,0,1,1,2
0064-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,0,1,1,2
0064-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,0,1,0,0,0,1,1,2
0064-F14,1.0.4.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,0,1,1,1
0064-F14,1.0.3.0,226-002-BARNES-F14,2,PS,0,0,1,0,0,0,1,1,2
0064-F14,1.0.4.0,226-002-BARNES-F14,2,PS,40.7894736842,0,1,2,0,0,1,1,1
0064-F14,2.1.1.0,226-002-BARNES-F14,2,WE,0,0,1,1,0,0,1,1,2
0064-F14,2.1.2.0,226-002-BARNES-F14,2,WE,0,0,1,2,0,1,1,1,2
0064-F14,2.1.3.0,226-002-BARNES-F14,2,PS,-48.6886333481,0,1,2,0,1,1,1,1
0064-F14,3.1.1.0,226-002-BARNES-F14,2,WE,0,0,1,1,0,0,1,1,2
0064-F14,3.1.2.0,226-002-BARNES-F14,2,WE,0,0,1,2,0,0,1,1,2
0064-F14,3.1.3.0,226-002-BARNES-F14,2,PS,-20.0620053847,0,1,2,0,0,1,1,1
0064-F14,4.1.1.0,226-002-BARNES-F14,2,PS,0,0,1,2,0,0,1,1,2
0064-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0,0,1,2,0,0,1,1,2
0064-F14,4.1.3.0,226-002-BARNES-F14,2,PS,127.9611650485,0,1,0,1,0,1,1,1
0064-F14,5.1.1.0,226-002-BARNES-F14,2,WE,0,0,1,2,0,0,1,1,2
0064-F14,5.1.2.0,226-002-BARNES-F14,2,PS,0,0,1,3,0,0,1,1,2
0064-F14,5.1.3.0,226-002-BARNES-F14,2,PS,-95.8851674641,0,1,1,1,0,1,1,1
0064-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0,0,1,2,0,0,1,1,2
0064-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0,0,1,2,0,0,1,1,2
0064-F14,6.1.3.0,226-002-BARNES-F14,2,PS,52.7075973707,0,1,1,1,0,1,1,1
0065-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,0,1,1,0,0,1,1,2
0065-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,1,1,1,3
0065-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,0,1,0,0,2,1,1,2
0065-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-17.7631578947,0,1,2,0,2,1,1,1
0065-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0,0,1,1,0,0,1,1,2
0065-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,0,1,1,2
0065-F14,2.1.3.0,226-002-BARNES-F14,2,PS,85.4942503317,0,1,2,0,0,1,1,1
0065-F14,3.1.1.0,226-002-BARNES-F14,2,PS,0,0,1,1,0,0,1,1,2
0065-F14,3.1.2.0,226-002-BARNES-F14,2,WE,0,0,1,2,0,0,1,1,2
0065-F14,3.1.3.0,226-002-BARNES-F14,2,PS,0,0,1,1,0,0,1,1,1
0065-F14,3.-1.1.0,226-002-BARNES-F14,2,PS,0,0,1,1,0,0,1,1,2
0065-F14,3.-1.1.1,226-002-BARNES-F14,2,PS,0,0,1,2,0,0,1,1,1
0065-F14,3.-1.4.0,226-002-BARNES-F14,2,PS,-78.2805429864,0,1,2,0,0,1,1,1
0065-F14,4.1.1.0,226-002-BARNES-F14,2,PS,0,0,1,2,0,0,1,1,2
0065-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0,0,1,2,0,1,1,1,2
0065-F14,4.1.3.0,226-002-BARNES-F14,2,PS,0,0,1,0,0,0,1,1,1
0065-F14,4.-1.3.0,226-002-BARNES-F14,2,PS,0,0,1,2,0,0,1,1,1
0065-F14,4.-1.3.1,226-002-BARNES-F14,2,PS,0,0,1,2,0,0,1,1,1
0065-F14,4.-1.4.0,226-002-BARNES-F14,3,PS,-20.8791208791,0,1,2,0,0,1,1,1
0065-F14,5.1.1.0,226-002-BARNES-F14,3,WE,0,0,1,2,0,0,1,1,2
0065-F14,5.1.2.0,226-002-BARNES-F14,3,PS,0,0,1,2,0,0,1,1,2
0065-F14,5.1.3.0,226-002-BARNES-F14,3,PS,112.0984278879,0,1,1,0,0,1,1,1
0065-F14,6.1.1.0,226-002-BARNES-F14,3,WE,0,0,1,2,0,0,1,1,2
0065-F14,6.1.2.0,226-002-BARNES-F14,3,WE,0,0,1,2,0,0,1,1,1
0065-F14,6.1.3.0,226-002-BARNES-F14,3,PS,-102.35209945,0,1,1,1,0,1,1,1
0067-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,0,1,1,0,1,1,1,2
0067-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,1,1,1,1
0067-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,0,1,0,0,2,1,1,2
0067-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.7894736842,0,1,2,0,1,1,1,1
0067-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,0,1,1,0,1,1,1,2
0067-F14,2.1.2.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,1,1,1,1
0067-F14,2.1.3.0,226-002-BARNES-F14,1,PS,26.9416187528,0,1,2,0,1,1,1,1
0067-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0,0,1,1,0,1,1,1,2
0067-F14,3.1.2.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,1,1,1,1
0067-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-67.5369176797,0,1,1,0,1,1,1,1
0067-F14,4.1.1.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,0,1,1,2
0067-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,1,1,1,3
0067-F14,4.1.3.0,226-002-BARNES-F14,1,PS,46.0558252427,0,1,0,0,1,1,1,1
0067-F14,5.1.1.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,0,1,1,2
0067-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,1,1,1,2
0067-F14,5.1.3.0,226-002-BARNES-F14,1,PS,-97.6375598086,0,1,1,1,0,1,1,1
0067-F14,6.1.1.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,0,1,1,2
0067-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,0,1,1,2
0067-F14,6.1.3.0,226-002-BARNES-F14,1,PS,7.2754102759,0,1,1,1,0,1,1,1
006b-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,0,1,1,0,0,1,1,2
006b-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,0,1,1,2
006b-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,0,1,0,0,1,1,1,2
006b-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.9736842105,0,1,2,0,1,1,1,1
006b-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,0,1,1,0,1,1,1,2
006b-F14,2.1.2.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,1,1,1,1
006b-F14,2.1.3.0,226-002-BARNES-F14,1,PS,-9.8728438744,0,1,2,0,1,1,1,1
006b-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0,0,2,2,0,0,1,1,2
006b-F14,3.1.2.0,226-002-BARNES-F14,3,WE,0,0,1,1,0,0,1,1,2
006b-F14,3.1.3.0,226-002-BARNES-F14,3,PS,0,0,1,1,0,0,1,1,2
006b-F14,3.-1.1.0,226-002-BARNES-F14,3,PS,0,0,1,1,0,0,1,1,2
006b-F14,3.-1.1.1,226-002-BARNES-F14,3,PS,0,0,1,2,0,0,1,1,2
006b-F14,3.-1.4.0,226-002-BARNES-F14,3,PS,-33.4195216548,0,1,2,0,0,1,1,2
006b-F14,4.1.1.0,226-002-BARNES-F14,3,PS,0,0,1,2,0,0,1,1,2
006b-F14,4.1.2.0,226-002-BARNES-F14,3,WE,0,0,1,2,0,0,1,1,2
006b-F14,4.1.3.0,226-002-BARNES-F14,3,PS,0,0,1,0,0,0,1,1,2
006b-F14,4.-1.3.0,226-002-BARNES-F14,3,PS,0,0,1,2,0,0,1,1,2
006b-F14,4.-1.3.1,226-002-BARNES-F14,3,PS,0,0,1,2,0,0,1,1,2
006b-F14,4.-1.4.0,226-002-BARNES-F14,3,PS,-15.8241758242,0,1,2,0,0,1,1,2
006b-F14,5.1.1.0,226-002-BARNES-F14,3,PS,0,0,1,2,0,0,1,1,2
006b-F14,5.1.2.0,226-002-BARNES-F14,3,WE,0,0,1,2,0,0,1,1,2
006b-F14,5.1.3.0,226-002-BARNES-F14,3,PS,157.1428571429,0,1,1,0,0,1,1,1
006b-F14,6.1.1.0,226-002-BARNES-F14,3,WE,0,0,1,2,0,0,1,1,2
006b-F14,6.1.2.0,226-002-BARNES-F14,3,WE,0,0,1,2,0,0,1,1,2
006b-F14,6.1.3.0,226-002-BARNES-F14,3,PS,-6.7289719626,0,1,1,0,0,1,1,1
006c-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,0,1,1,0,0,1,1,2
006c-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,0,1,1,2
006c-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,0,1,0,0,0,1,1,2
006c-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-34.8684210526,0,1,2,0,0,1,1,1
006c-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,0,1,1,0,0,1,1,2
006c-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,0,1,1,2
006c-F14,2.1.3.0,226-002-BARNES-F14,1,PS,102.5995134896,0,1,2,0,0,1,1,1
006c-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0,0,1,1,0,0,1,1,2
006c-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,0,1,1,2
006c-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-95.6922574855,0,1,2,1,0,1,1,2
006c-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,0,1,1,2
006c-F14,4.1.2.0,226-002-BARNES-F14,1,PS,0,0,1,2,1,0,1,1,2
006c-F14,4.1.3.0,226-002-BARNES-F14,1,PS,117.0683079057,0,1,0,1,0,1,1,1
006c-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,0,1,1,2
006c-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,0,1,1,2
006c-F14,5.1.3.0,226-002-BARNES-F14,1,PS,-40.9731715653,0,1,1,1,0,1,1,1
006c-F14,6.1.1.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,0,1,1,2
006c-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,0,1,1,2
006c-F14,6.1.3.0,226-002-BARNES-F14,1,PS,45.1370567455,0,1,1,0,0,1,1,1
006e-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,0,1,1,0,1,1,1,2
006e-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,1,1,1,1
006e-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,0,2,1,0,0,1,1,2
006e-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.7894736842,0,1,1,0,0,1,1,1
006e-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0,0,1,1,0,0,1,1,2
006e-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,0,1,1,2
006e-F14,2.1.3.0,226-002-BARNES-F14,1,PS,26.9416187528,0,1,2,0,0,1,1,1
006e-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0,0,1,1,0,0,1,1,2
006e-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,0,1,1,2
006e-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-75.303907971,0,1,1,0,0,1,1,2
006e-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,0,1,1,2
006e-F14,4.1.2.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,0,1,1,2
006e-F14,4.1.3.0,226-002-BARNES-F14,2,PS,107.572815534,0,1,0,0,0,1,1,2
006e-F14,5.1.1.0,226-002-BARNES-F14,2,PS,0,0,1,2,0,0,1,1,2
006e-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0,0,1,2,0,0,1,1,2
006e-F14,5.1.3.0,226-002-BARNES-F14,2,PS,-51.8660287081,0,1,1,0,0,1,1,1
006e-F14,6.1.1.0,226-002-BARNES-F14,2,WE,0,0,1,2,0,0,1,1,2
006e-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0,0,1,2,0,0,1,1,2
006e-F14,6.1.3.0,226-002-BARNES-F14,2,PS,45.1370567455,0,1,1,0,0,1,1,1
0070-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,0,1,1,0,0,1,1,2
0070-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,1,1,1,2
0070-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,0,1,0,0,1,1,1,2
0070-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.9736842105,0,1,2,0,1,1,1,1
0070-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0,1,2,2,0,0,1,1,2
0070-F14,2.1.2.0,226-002-BARNES-F14,3,WE,0,0,1,1,0,0,1,1,2
0070-F14,2.1.3.0,226-002-BARNES-F14,3,PS,0,1,1,2,0,0,1,1,2
0070-F14,2.1.1.0,226-002-BARNES-F14,3,PS,-43.4862892525,1,1,1,0,0,1,1,2
0070-F14,3.1.1.0,226-002-BARNES-F14,3,WE,0,0,1,1,0,1,1,1,2
0070-F14,3.1.2.0,226-002-BARNES-F14,3,PS,0,0,1,2,0,1,1,1,2
0070-F14,3.1.3.0,226-002-BARNES-F14,3,PS,41.7067797993,0,1,1,0,0,1,1,1
0070-F14,4.1.1.0,226-002-BARNES-F14,4,PS,0,0,1,2,0,0,1,1,2
0070-F14,4.1.2.0,226-002-BARNES-F14,5,WE,0,0,1,2,0,0,1,1,2
0070-F14,4.1.3.0,226-002-BARNES-F14,5,PS,88.9129680999,0,1,0,0,0,1,1,1
0070-F14,5.1.1.0,226-002-BARNES-F14,5,PS,0,0,1,2,0,0,1,1,2
0070-F14,5.1.2.0,226-002-BARNES-F14,5,WE,0,0,1,2,0,0,1,1,2
0070-F14,5.1.3.0,226-002-BARNES-F14,5,PS,-133.7961380725,0,1,1,0,0,1,1,1
0070-F14,6.1.1.0,226-002-BARNES-F14,5,WE,0,0,1,2,0,0,1,1,2
0070-F14,6.1.2.0,226-002-BARNES-F14,5,WE,0,0,1,2,0,0,1,1,2
0070-F14,6.1.3.0,226-002-BARNES-F14,5,PS,27.6796494209,0,1,1,1,0,1,1,1
0071-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,0,1,1,0,1,1,1,3
0071-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,2,1,1,1
0071-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,1,2,2,0,1,1,1,1
0071-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-65.1315789474,1,1,2,0,1,1,1,1
0071-F14,2.1.1.0,226-002-BARNES-F14,4,PS,0,0,1,1,0,0,1,1,2
0071-F14,2.1.2.0,226-002-BARNES-F14,4,WE,0,0,1,2,0,0,1,1,2
0071-F14,2.1.3.0,226-002-BARNES-F14,4,PS,57.2324192835,0,1,2,0,0,1,1,1
0071-F14,3.1.1.0,226-002-BARNES-F14,4,PS,0,2,3,3,1,0,1,1,2
0071-F14,3.1.2.0,226-002-BARNES-F14,6,WE,0,1,0,1,1,0,1,1,2
0071-F14,3.1.3.0,226-002-BARNES-F14,6,PS,60.5205188872,1,0,1,1,0,1,1,2
0071-F14,4.1.1.0,226-002-BARNES-F14,6,PS,0,0,1,2,0,0,1,1,2
0071-F14,4.1.2.0,226-002-BARNES-F14,6,WE,0,0,1,2,0,0,1,1,2
0071-F14,4.1.3.0,226-002-BARNES-F14,6,PS,-54.5856449376,0,1,0,1,0,1,1,1
0071-F14,5.1.1.0,226-002-BARNES-F14,6,WE,0,0,1,2,0,0,1,1,2
0071-F14,5.1.2.0,226-002-BARNES-F14,6,PS,0,0,1,2,0,0,1,1,2
0071-F14,5.1.3.0,226-002-BARNES-F14,6,PS,-35.0692071087,0,1,1,1,0,1,1,2
0071-F14,6.1.1.0,226-002-BARNES-F14,6,PS,0,0,1,2,0,0,1,1,2
0071-F14,6.1.2.0,226-002-BARNES-F14,6,WE,0,0,1,2,0,0,1,1,2
0071-F14,6.1.3.0,226-002-BARNES-F14,6,PS,15.3512498323,0,1,1,1,0,1,1,1
0073-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,0,1,1,0,0,1,1,2
0073-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,0,1,1,2
0073-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,0,1,0,0,0,1,1,2
0073-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.7894736842,0,1,2,0,0,1,1,1
0073-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0,0,1,1,0,0,1,1,2
0073-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,1,1,1,2
0073-F14,2.1.3.0,226-002-BARNES-F14,1,PS,26.9416187528,0,1,2,0,0,1,1,1
0073-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0,0,1,1,0,1,1,1,2
0073-F14,3.1.2.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,0,1,1,2
0073-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-43.2650730195,0,1,1,0,0,1,1,1
0073-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,0,1,1,2
0073-F14,4.1.2.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,0,1,1,2
0073-F14,4.1.3.0,226-002-BARNES-F14,1,PS,75.5339805825,0,1,0,1,0,1,1,2
0073-F14,5.1.1.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,0,1,1,2
0073-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,0,1,1,2
0073-F14,5.1.3.0,226-002-BARNES-F14,1,PS,-67.1770334928,0,1,1,1,0,1,1,1
0073-F14,6.1.1.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,0,1,1,2
0073-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,0,1,1,2
0073-F14,6.1.3.0,226-002-BARNES-F14,1,PS,-72.2622188436,0,1,1,1,0,1,1,1
0074-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,0,1,1,0,0,1,1,2
0074-F14,1.0.2.0,226-002-BARNES-F14,2,WE,0,0,1,2,0,0,1,1,2
0074-F14,1.0.3.0,226-002-BARNES-F14,2,PS,0,0,1,0,0,0,1,1,2
0074-F14,1.0.4.0,226-002-BARNES-F14,2,PS,40.7894736842,0,1,2,0,0,1,1,1
0074-F14,2.1.1.0,226-002-BARNES-F14,2,PS,0,0,1,1,0,0,1,1,2
0074-F14,2.1.2.0,226-002-BARNES-F14,2,WE,0,0,1,2,0,0,1,1,2
0074-F14,2.1.3.0,226-002-BARNES-F14,2,PS,-64.6550199027,0,1,2,0,0,1,1,1
0074-F14,3.1.1.0,226-002-BARNES-F14,2,WE,0,0,1,1,0,1,1,1,2
0074-F14,3.1.2.0,226-002-BARNES-F14,2,PS,0,0,1,2,0,0,1,1,2
0074-F14,3.1.3.0,226-002-BARNES-F14,2,PS,114.3509831117,0,1,1,0,0,1,1,1
0074-F14,4.1.1.0,226-002-BARNES-F14,2,PS,0,0,1,2,0,0,1,1,2
0074-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0,0,1,2,0,1,1,1,2
0074-F14,4.1.3.0,226-002-BARNES-F14,2,PS,-29.9497226075,0,1,0,1,1,1,1,1
0074-F14,5.1.1.0,226-002-BARNES-F14,2,WE,0,0,1,2,0,0,1,1,2
0074-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0,0,1,2,0,1,1,1,2
0074-F14,5.1.3.0,226-002-BARNES-F14,2,PS,0.9953861928,0,1,1,1,0,1,1,1
0074-F14,6.1.1.0,226-002-BARNES-F14,2,WE,0,0,1,2,0,0,1,1,2
0074-F14,6.1.2.0,226-002-BARNES-F14,2,PS,0,0,1,3,0,0,1,1,2
0074-F14,6.1.3.0,226-002-BARNES-F14,2,PS,38.4688995215,0,1,1,0,0,1,1,1
0075-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,0,1,1,0,0,1,1,2
0075-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,0,1,1,2
0075-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,0,1,0,0,0,1,1,2
0075-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-49.3421052632,0,1,2,0,0,1,1,1
0075-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,0,1,1,0,1,1,1,2
0075-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,1,1,1,2
0075-F14,2.1.3.0,226-002-BARNES-F14,1,PS,41.4429455993,0,1,2,0,1,1,1,1
0075-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0,0,1,1,0,1,1,1,2
0075-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,0,1,1,2
0075-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-11.324141307,0,1,2,0,0,1,1,1
0075-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,1,1,1,2
0075-F14,4.1.2.0,226-002-BARNES-F14,1,PS,0,0,2,2,1,0,1,1,2
0075-F14,4.1.3.0,226-002-BARNES-F14,1,PS,0,0,1,0,1,0,1,1,2
0075-F14,4.-1.2.0,226-002-BARNES-F14,2,PS,0,0,1,2,0,0,1,1,2
0075-F14,4.-1.3.0,226-002-BARNES-F14,2,PS,0,0,1,2,0,0,1,1,2
0075-F14,4.-1.3.1,226-002-BARNES-F14,2,PS,0,0,1,2,1,0,1,1,2
0075-F14,4.-1.4.0,226-002-BARNES-F14,2,PS,-80.7766990291,1,1,2,1,0,0,1,2
0075-F14,5.1.1.0,226-002-BARNES-F14,2,PS,0,0,1,2,0,0,1,1,2
0075-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0,0,1,2,0,0,1,1,2
0075-F14,5.1.3.0,226-002-BARNES-F14,2,PS,0,0,1,0,0,0,1,1,2
0075-F14,5.-1.1.0,226-002-BARNES-F14,3,PS,0,0,1,2,0,0,1,1,2
0075-F14,5.-1.3.0,226-002-BARNES-F14,3,PS,0,0,1,2,0,0,1,1,2
0075-F14,5.-1.4.0,226-002-BARNES-F14,3,PS,60,0,1,2,0,0,1,1,2
0075-F14,6.1.1.0,226-002-BARNES-F14,3,PS,0,0,1,2,0,0,1,1,2
0075-F14,6.1.2.0,226-002-BARNES-F14,3,WE,0,0,1,2,0,0,1,1,2
0075-F14,6.1.3.0,226-002-BARNES-F14,3,PS,0,0,1,1,1,0,1,1,1
0075-F14,6.-1.3.0,226-002-BARNES-F14,3,PS,0,0,1,2,1,0,1,1,2
0075-F14,6.-1.4.0,226-002-BARNES-F14,3,PS,-55.1351351351,0,1,2,1,0,1,1,2
0076-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,0,1,1,0,0,1,1,2
0076-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,1,1,1,2
0076-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,0,1,0,0,1,1,1,1
0076-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.7894736842,0,1,2,0,1,1,1,1
0076-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0,0,1,1,0,0,1,1,2
0076-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,1,1,1,2
0076-F14,2.1.3.0,226-002-BARNES-F14,1,PS,26.9416187528,0,1,2,0,1,1,1,1
0076-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0,0,1,1,0,1,1,1,2
0076-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,1,1,1,2
0076-F14,3.1.3.0,226-002-BARNES-F14,1,PS,22.7543444562,0,1,1,0,1,1,1,1
0076-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,0,1,1,2
0076-F14,4.1.2.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,0,1,1,2
0076-F14,4.1.3.0,226-002-BARNES-F14,1,PS,-16.5568654646,0,1,0,0,0,1,1,1
0076-F14,5.1.1.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,0,1,1,2
0076-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,1,1,1,2
0076-F14,5.1.3.0,226-002-BARNES-F14,1,PS,26.0714285714,0,1,1,0,0,1,1,1
0076-F14,6.1.1.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,2,1,1,3
0076-F14,6.1.2.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,1,1,1,1
0076-F14,6.1.3.0,226-002-BARNES-F14,1,PS,0,0,1,1,0,1,1,1,1
0078-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,0,1,1,0,0,1,1,2
0078-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,0,1,1,2
0078-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,0,1,0,0,0,1,1,2
0078-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.7894736842,0,1,2,0,0,1,1,1
0078-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,0,1,1,0,1,1,1,2
0078-F14,2.1.2.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,1,1,1,1
0078-F14,2.1.3.0,226-002-BARNES-F14,1,PS,26.9416187528,0,1,2,0,1,1,1,1
0078-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0,0,1,1,0,0,1,1,2
0078-F14,3.1.2.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,0,1,1,2
0078-F14,3.1.3.0,226-002-BARNES-F14,1,PS,22.7543444562,0,1,1,0,0,1,1,1
0078-F14,4.1.1.0,226-002-BARNES-F14,1,PS,0,0,1,2,0,0,1,1,2
0078-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0,0,1,2,0,1,1,1,2
0078-F14,4.1.3.0,226-002-BARNES-F14,1,PS,0,0,2,1,1,0,1,1,2
